%% LAL: 7.6.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALFrame: 3.0.5 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALSimulation: 6.0.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALInference: 4.1.7 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALPulsar: 7.0.1 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% argv[0]: '/home/damoncht/.conda/envs/ml/bin/lalpulsar_ComputeAntennaPattern'
%% argv[1]: '@L1config.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
5.8152493  -0.4165243  1369430800   0.85112488   0.50585711
5.8152493  -0.4165243  1369445200   0.04028083   0.68295121
5.8152493  -0.4165243  1369459600   0.09756586  -0.13500977
5.8152493  -0.4165243  1369474000   0.55470288  -0.34478766
5.8152493  -0.4165243  1369488400   0.18994355  -0.37654239
5.8152493  -0.4165243  1369502800   0.55046785  -0.33223957
5.8152493  -0.4165243  1369517200   0.84398484   0.51978731
5.8152493  -0.4165243  1369531600   0.02914867   0.67326641
5.8152493  -0.4165243  1369546000   0.10859121  -0.14577556
5.8152493  -0.4165243  1369560400   0.55336070  -0.34329948
5.8152493  -0.4165243  1369574800   0.18630034  -0.37963596
5.8152493  -0.4165243  1369589200   0.56282365  -0.32382661
5.8152493  -0.4165243  1369603600   0.83642185   0.53348529
5.8152493  -0.4165243  1369618000   0.01835993   0.66325277
5.8152493  -0.4165243  1369632400   0.11973813  -0.15628868
5.8152493  -0.4165243  1369646800   0.55168629  -0.34179148
5.8152493  -0.4165243  1369661200   0.18295720  -0.38274568
5.8152493  -0.4165243  1369675600   0.57516140  -0.31510806
5.8152493  -0.4165243  1369690000   0.82844067   0.54693848
5.8152493  -0.4165243  1369704400   0.00792570   0.65291423
5.8152493  -0.4165243  1369718800   0.13099261  -0.16654465
5.8152493  -0.4165243  1369733200   0.54968399  -0.34027070
5.8152493  -0.4165243  1369747600   0.17992148  -0.38586468
5.8152493  -0.4165243  1369762000   0.58746767  -0.30608535
5.8152493  -0.4165243  1369776400   0.82005227   0.56013948
5.8152493  -0.4165243  1369790800  -0.00214556   0.64226305
5.8152493  -0.4165243  1369805200   0.14234129  -0.17653745
5.8152493  -0.4165243  1369819600   0.54735720  -0.33874357
5.8152493  -0.4165243  1369834000   0.17719975  -0.38898611
5.8152493  -0.4165243  1369848400   0.59972799  -0.29676104
5.8152493  -0.4165243  1369862800   0.81126440   0.57307750
5.8152493  -0.4165243  1369877200  -0.01184639   0.63130963
4.0078733  -0.1888317  1368970000   0.81755334   0.23478472
4.0078733  -0.1888317  1368984400   0.40707636   0.71251792
4.0078733  -0.1888317  1368998800   0.09668583   0.25318787
4.0078733  -0.1888317  1369013200   0.61962581  -0.32721201
4.0078733  -0.1888317  1369027600   0.39414161  -0.49246728
4.0078733  -0.1888317  1369042000   0.29221258  -0.38334471
4.0078733  -0.1888317  1369056400   0.82071751   0.24744597
4.0078733  -0.1888317  1369070800   0.39469582   0.71233010
4.0078733  -0.1888317  1369085200   0.10212204   0.24133663
4.0078733  -0.1888317  1369099600   0.62447536  -0.33277103
4.0078733  -0.1888317  1369114000   0.38567728  -0.49325016
4.0078733  -0.1888317  1369128400   0.29981342  -0.37743562
4.0078733  -0.1888317  1369142800   0.82351649   0.26007095
4.0078733  -0.1888317  1369157200   0.38236737   0.71183038
4.0078733  -0.1888317  1369171600   0.10786963   0.22947545
4.0078733  -0.1888317  1369186000   0.62901711  -0.33819714
4.0078733  -0.1888317  1369200400   0.37727344  -0.49398470
4.0078733  -0.1888317  1369214800   0.30766368  -0.37135243
4.0078733  -0.1888317  1369229200   0.82594734   0.27265248
4.0078733  -0.1888317  1369243600   0.37010461   0.71102428
4.0078733  -0.1888317  1369258000   0.11392114   0.21761018
4.0078733  -0.1888317  1369272400   0.63324153  -0.34348947
4.0078733  -0.1888317  1369286800   0.36894107  -0.49466985
4.0078733  -0.1888317  1369301200   0.31575468  -0.36509436
4.0078733  -0.1888317  1369315600   0.82800609   0.28518420
4.0078733  -0.1888317  1369330000   0.35792071   0.70991272
4.0078733  -0.1888317  1369344400   0.12026718   0.20574796
4.0078733  -0.1888317  1369358800   0.63714826  -0.34865159
4.0078733  -0.1888317  1369373200   0.36069131  -0.49530238
4.0078733  -0.1888317  1369387600   0.32407820  -0.35865912
4.0078733  -0.1888317  1369402000   0.82968962   0.29765877
4.0078733  -0.1888317  1369416400   0.34582776   0.70849693
4.0078733  -0.1888317  1369430800   0.12689997   0.19389395
4.0078733  -0.1888317  1369445200   0.64073455  -0.35368568
4.0078733  -0.1888317  1369459600   0.35253650  -0.49588394
4.0078733  -0.1888317  1369474000   0.33262482  -0.35204649
4.0078733  -0.1888317  1369488400   0.83098936   0.31006810
4.0078733  -0.1888317  1369502800   0.33383870   0.70677763
4.0078733  -0.1888317  1369517200   0.13381034   0.18205473
4.0078733  -0.1888317  1369531600   0.64399731  -0.35859355
4.0078733  -0.1888317  1369546000   0.34448817  -0.49641335
4.0078733  -0.1888317  1369560400   0.34138536  -0.34525722
4.0078733  -0.1888317  1369574800   0.83190662   0.32240579
4.0078733  -0.1888317  1369589200   0.32196507   0.70475143
4.0078733  -0.1888317  1369603600   0.14099042   0.17023507
4.0078733  -0.1888317  1369618000   0.64693344  -0.36337706
4.0078733  -0.1888317  1369632400   0.33655712  -0.49688932
4.0078733  -0.1888317  1369646800   0.35034996  -0.33829147
4.0078733  -0.1888317  1369661200   0.83244127   0.33466581
4.0078733  -0.1888317  1369675600   0.31022027   0.70242542
4.0078733  -0.1888317  1369690000   0.14843091   0.15844125
4.0078733  -0.1888317  1369704400   0.64953637  -0.36803612
4.0078733  -0.1888317  1369718800   0.32875478  -0.49731046
4.0078733  -0.1888317  1369733200   0.35950920  -0.33114886
4.0078733  -0.1888317  1369747600   0.83259147   0.34684083
4.0078733  -0.1888317  1369762000   0.29861602   0.69980156
4.0078733  -0.1888317  1369776400   0.15612169   0.14667864
4.0078733  -0.1888317  1369790800   0.65180635  -0.37257385
4.0078733  -0.1888317  1369805200   0.32109138  -0.49767268
4.0078733  -0.1888317  1369819600   0.36885244  -0.32382867
4.0078733  -0.1888317  1369834000   0.83235621   0.35892439
4.0078733  -0.1888317  1369848400   0.28716457   0.69688207
4.0078733  -0.1888317  1369862800   0.16405265   0.13495328
4.0078733  -0.1888317  1369877200   0.65374368  -0.37699318
2.9551976  -1.0337387  1368970000   0.06739496   0.81799287
2.9551976  -1.0337387  1368984400  -0.51985490  -0.14078431
2.9551976  -1.0337387  1368998800   0.35560748  -0.34332582
2.9551976  -1.0337387  1369013200   0.04165443   0.18930754
2.9551976  -1.0337387  1369027600  -0.05515599  -0.47706527
2.9551976  -1.0337387  1369042000   0.83291787  -0.03538523
2.9551976  -1.0337387  1369056400   0.04524716   0.81576633
2.9551976  -1.0337387  1369070800  -0.51136249  -0.15913939
2.9551976  -1.0337387  1369085200   0.36433291  -0.33181018
2.9551976  -1.0337387  1369099600   0.02882831   0.18654031
2.9551976  -1.0337387  1369114000  -0.04162429  -0.48598766
2.9551976  -1.0337387  1369128400   0.83685482  -0.01431540
2.9551976  -1.0337387  1369142800   0.02319040   0.81285328
2.9551976  -1.0337387  1369157200  -0.50232571  -0.17716047
2.9551976  -1.0337387  1369171600   0.37255684  -0.32003704
2.9551976  -1.0337387  1369186000   0.01610559   0.18327457
2.9551976  -1.0337387  1369200400  -0.02769728  -0.49447712
2.9551976  -1.0337387  1369214800   0.84015149   0.00690982
2.9551976  -1.0337387  1369229200   0.00124732   0.80925894
2.9551976  -1.0337387  1369243600  -0.49276263  -0.19483379
2.9551976  -1.0337387  1369258000   0.38027176  -0.30802417
2.9551976  -1.0337387  1369272400   0.00350694   0.17951006
2.9551976  -1.0337387  1369286800  -0.01338827  -0.50251865
2.9551976  -1.0337387  1369301200   0.84280199   0.02826887
2.9551976  -1.0337387  1369315600  -0.02056123   0.80498707
2.9551976  -1.0337387  1369330000  -0.48268700  -0.21214202
2.9551976  -1.0337387  1369344400   0.38747308  -0.29579228
2.9551976  -1.0337387  1369358800  -0.00894976   0.17525449
2.9551976  -1.0337387  1369373200   0.00128943  -0.51009381
2.9551976  -1.0337387  1369387600   0.84479666   0.04974176
2.9551976  -1.0337387  1369402000  -0.04221287   0.80004299
2.9551976  -1.0337387  1369416400  -0.47211206  -0.22906992
2.9551976  -1.0337387  1369430800   0.39415520  -0.28335911
2.9551976  -1.0337387  1369445200  -0.02124532   0.17051414
2.9551976  -1.0337387  1369459600   0.01631819  -0.51719493
2.9551976  -1.0337387  1369474000   0.84612983   0.07130605
2.9551976  -1.0337387  1369488400  -0.06368563   0.79442465
2.9551976  -1.0337387  1369502800  -0.46105212  -0.24560054
2.9551976  -1.0337387  1369517200   0.40031192  -0.27074409
2.9551976  -1.0337387  1369531600  -0.03336183   0.16529459
2.9551976  -1.0337387  1369546000   0.03168152  -0.52380925
2.9551976  -1.0337387  1369560400   0.84680307   0.09294076
2.9551976  -1.0337387  1369574800  -0.08495804   0.78814387
2.9551976  -1.0337387  1369589200  -0.44951671  -0.26171547
2.9551976  -1.0337387  1369603600   0.40593636  -0.25796431
2.9551976  -1.0337387  1369618000  -0.04528031   0.15960258
2.9551976  -1.0337387  1369632400   0.04736398  -0.52992493
2.9551976  -1.0337387  1369646800   0.84681344   0.11462373
2.9551976  -1.0337387  1369661200  -0.10601040   0.78120983
2.9551976  -1.0337387  1369675600  -0.43752718  -0.27740335
2.9551976  -1.0337387  1369690000   0.41102210  -0.24503906
2.9551976  -1.0337387  1369704400  -0.05698175   0.15344155
2.9551976  -1.0337387  1369718800   0.06334810  -0.53552997
2.9551976  -1.0337387  1369733200   0.84615815   0.13633409
2.9551976  -1.0337387  1369747600  -0.12682128   0.77363014
2.9551976  -1.0337387  1369762000  -0.42509907  -0.29265088
2.9551976  -1.0337387  1369776400   0.41556987  -0.23198847
2.9551976  -1.0337387  1369790800  -0.06844834   0.14682168
2.9551976  -1.0337387  1369805200   0.07961926  -0.54060709
2.9551976  -1.0337387  1369819600   0.84483266   0.15804903
2.9551976  -1.0337387  1369834000  -0.14737120   0.76541317
2.9551976  -1.0337387  1369848400  -0.41224906  -0.30744377
2.9551976  -1.0337387  1369862800   0.41957659  -0.21883227
2.9551976  -1.0337387  1369877200  -0.07966360   0.13975242
3.6591915  -1.0981567  1368970000   0.77055550   0.35262999
3.6591915  -1.0981567  1368984400  -0.36608562   0.62846357
3.6591915  -1.0981567  1368998800  -0.27027801  -0.45398387
3.6591915  -1.0981567  1369013200   0.43418631  -0.05298370
3.6591915  -1.0981567  1369027600  -0.21837592   0.09056649
3.6591915  -1.0981567  1369042000   0.22553164  -0.57032824
3.6591915  -1.0981567  1369056400   0.76200050   0.37313971
3.6591915  -1.0981567  1369070800  -0.38247514   0.61361992
3.6591915  -1.0981567  1369085200  -0.25332224  -0.46252537
3.6591915  -1.0981567  1369099600   0.43173072  -0.03895378
3.6591915  -1.0981567  1369114000  -0.22641665   0.07856500
3.6591915  -1.0981567  1369128400   0.24423102  -0.56913757
3.6591915  -1.0981567  1369142800   0.75280094   0.39339429
3.6591915  -1.0981567  1369157200  -0.39836764   0.59828067
3.6591915  -1.0981567  1369171600  -0.23617142  -0.47046959
3.6591915  -1.0981567  1369186000   0.42873210  -0.02506456
3.6591915  -1.0981567  1369200400  -0.23400626   0.06623742
3.6591915  -1.0981567  1369214800   0.26297006  -0.56732035
3.6591915  -1.0981567  1369229200   0.74296695   0.41337243
3.6591915  -1.0981567  1369243600  -0.41375342   0.58246791
3.6591915  -1.0981567  1369258000  -0.21884608  -0.47781146
3.6591915  -1.0981567  1369272400   0.42519146  -0.01133691
3.6591915  -1.0981567  1369286800  -0.24113181   0.05359851
3.6591915  -1.0981567  1369301200   0.28172690  -0.56487459
3.6591915  -1.0981567  1369315600   0.73250651   0.43305412
3.6591915  -1.0981567  1369330000  -0.42861721   0.56619918
3.6591915  -1.0981567  1369344400  -0.20136952  -0.48454958
3.6591915  -1.0981567  1369358800   0.42112002   0.00221145
3.6591915  -1.0981567  1369373200  -0.24777716   0.04066345
3.6591915  -1.0981567  1369387600   0.30047980  -0.56179523
3.6591915  -1.0981567  1369402000   0.72142935   0.45241821
3.6591915  -1.0981567  1369416400  -0.44294599   0.54949158
3.6591915  -1.0981567  1369430800  -0.18376186  -0.49068096
3.6591915  -1.0981567  1369445200   0.41652697   0.01556157
3.6591915  -1.0981567  1369459600  -0.25393564   0.02745102
3.6591915  -1.0981567  1369474000   0.31920609  -0.55808109
3.6591915  -1.0981567  1369488400   0.70973861   0.47144115
3.6591915  -1.0981567  1369502800  -0.45672503   0.53236330
3.6591915  -1.0981567  1369517200  -0.16604540  -0.49620205
3.6591915  -1.0981567  1369531600   0.41142049   0.02869587
3.6591915  -1.0981567  1369546000  -0.25959632   0.01397899
3.6591915  -1.0981567  1369560400   0.33788571  -0.55373645
3.6591915  -1.0981567  1369574800   0.69745028   0.49010485
3.6591915  -1.0981567  1369589200  -0.46993634   0.51482731
3.6591915  -1.0981567  1369603600  -0.14823988  -0.50110805
3.6591915  -1.0981567  1369618000   0.40580991   0.04159570
3.6591915  -1.0981567  1369632400  -0.26474917   0.00026418
3.6591915  -1.0981567  1369646800   0.35649645  -0.54876262
3.6591915  -1.0981567  1369661200   0.68457735   0.50839174
3.6591915  -1.0981567  1369675600  -0.48257324   0.49690890
3.6591915  -1.0981567  1369690000  -0.13036746  -0.50539529
3.6591915  -1.0981567  1369704400   0.39970019   0.05424230
3.6591915  -1.0981567  1369718800  -0.26938447  -0.01367480
3.6591915  -1.0981567  1369733200   0.37501743  -0.54316062
3.6591915  -1.0981567  1369747600   0.67113209   0.52628195
3.6591915  -1.0981567  1369762000  -0.49462512   0.47862661
3.6591915  -1.0981567  1369776400  -0.11244964  -0.50906795
3.6591915  -1.0981567  1369790800   0.39310473   0.06661856
3.6591915  -1.0981567  1369805200  -0.27348804  -0.02782177
3.6591915  -1.0981567  1369819600   0.39342543  -0.53693080
3.6591915  -1.0981567  1369834000   0.65712702   0.54375780
3.6591915  -1.0981567  1369848400  -0.50608051   0.46000075
3.6591915  -1.0981567  1369862800  -0.09450855  -0.51212567
3.6591915  -1.0981567  1369877200   0.38603601   0.07870883
4.0747269  -0.1380009  1368970000   0.77813822   0.20288266
4.0747269  -0.1380009  1368984400   0.45964706   0.68573338
4.0747269  -0.1380009  1368998800   0.11417332   0.31646124
4.0747269  -0.1380009  1369013200   0.62809908  -0.29136431
4.0747269  -0.1380009  1369027600   0.43761668  -0.52366382
4.0747269  -0.1380009  1369042000   0.25267351  -0.39270994
4.0747269  -0.1380009  1369056400   0.78280091   0.21482214
4.0747269  -0.1380009  1369070800   0.44785637   0.68675166
4.0747269  -0.1380009  1369085200   0.11854580   0.30551761
4.0747269  -0.1380009  1369099600   0.63380522  -0.29842237
4.0747269  -0.1380009  1369114000   0.42869097  -0.52462339
4.0747269  -0.1380009  1369128400   0.25885510  -0.38652614
4.0747269  -0.1380009  1369142800   0.78713119   0.22673391
4.0747269  -0.1380009  1369157200   0.43606752   0.68749094
4.0747269  -0.1380009  1369171600   0.12324418   0.29452050
4.0747269  -0.1380009  1369186000   0.63922179  -0.30535832
4.0747269  -0.1380009  1369200400   0.41977909  -0.52550060
4.0747269  -0.1380009  1369214800   0.26531801  -0.38019001
4.0747269  -0.1380009  1369229200   0.79112458   0.23861194
4.0747269  -0.1380009  1369243600   0.42429459   0.68795580
4.0747269  -0.1380009  1369258000   0.12826233   0.28347480
4.0747269  -0.1380009  1369272400   0.64433801  -0.31216994
4.0747269  -0.1380009  1369286800   0.41089207  -0.52629441
4.0747269  -0.1380009  1369301200   0.27205509  -0.37370163
4.0747269  -0.1380009  1369315600   0.79477561   0.25045103
4.0747269  -0.1380009  1369330000   0.41255054   0.68814623
4.0747269  -0.1380009  1369344400   0.13359232   0.27238753
4.0747269  -0.1380009  1369358800   0.64915240  -0.31885934
4.0747269  -0.1380009  1369373200   0.40204084  -0.52700210
4.0747269  -0.1380009  1369387600   0.27905968  -0.36705914
4.0747269  -0.1380009  1369402000   0.79807949   0.26224506
4.0747269  -0.1380009  1369416400   0.40084743   0.68806249
4.0747269  -0.1380009  1369430800   0.13922751   0.26126307
4.0747269  -0.1380009  1369445200   0.65366048  -0.32542700
4.0747269  -0.1380009  1369459600   0.39323848  -0.52762604
4.0747269  -0.1380009  1369474000   0.28632396  -0.36026269
4.0747269  -0.1380009  1369488400   0.80102652   0.27398729
4.0747269  -0.1380009  1369502800   0.38919818   0.68770444
4.0747269  -0.1380009  1369517200   0.14516024   0.25010732
4.0747269  -0.1380009  1369531600   0.65785789  -0.33187354
4.0747269  -0.1380009  1369546000   0.38449696  -0.52816558
4.0747269  -0.1380009  1369560400   0.29383978  -0.35331371
4.0747269  -0.1380009  1369574800   0.80361605   0.28567237
4.0747269  -0.1380009  1369589200   0.37761372   0.68706787
4.0747269  -0.1380009  1369603600   0.15138385   0.23892431
4.0747269  -0.1380009  1369618000   0.66174012  -0.33819920
4.0747269  -0.1380009  1369632400   0.37582725  -0.52862024
4.0747269  -0.1380009  1369646800   0.30159873  -0.34621257
4.0747269  -0.1380009  1369661200   0.80584610   0.29729545
4.0747269  -0.1380009  1369675600   0.36610818   0.68615866
4.0747269  -0.1380009  1369690000   0.15789038   0.22771962
4.0747269  -0.1380009  1369704400   0.66529918  -0.34440282
4.0747269  -0.1380009  1369718800   0.36724129  -0.52898908
4.0747269  -0.1380009  1369733200   0.30959252  -0.33895928
4.0747269  -0.1380009  1369747600   0.80771333   0.30885029
4.0747269  -0.1380009  1369762000   0.35469350   0.68497759
4.0747269  -0.1380009  1369776400   0.16467080   0.21649843
4.0747269  -0.1380009  1369790800   0.66853374  -0.35048574
4.0747269  -0.1380009  1369805200   0.35874930  -0.52926838
4.0747269  -0.1380009  1369819600   0.31781214  -0.33155358
4.0747269  -0.1380009  1369834000   0.80921501   0.32033151
4.0747269  -0.1380009  1369848400   0.34338212   0.68352586
4.0747269  -0.1380009  1369862800   0.17171627   0.20526648
4.0747269  -0.1380009  1369877200   0.67144275  -0.35644969
1.2687658  1.2095411  1368970000   0.44898263   0.50204122
1.2687658  1.2095411  1368984400   0.49649772  -0.62211144
1.2687658  1.2095411  1368998800  -0.60632420  -0.26703224
1.2687658  1.2095411  1369013200   0.05356411   0.53516263
1.2687658  1.2095411  1369027600   0.31752440  -0.23501845
1.2687658  1.2095411  1369042000  -0.37416211   0.09704041
1.2687658  1.2095411  1369056400   0.46646479   0.49149096
1.2687658  1.2095411  1369070800   0.47843561  -0.63554990
1.2687658  1.2095411  1369085200  -0.61192209  -0.24604893
1.2687658  1.2095411  1369099600   0.07157410   0.53174126
1.2687658  1.2095411  1369114000   0.30560943  -0.24510054
1.2687658  1.2095411  1369128400  -0.37375900   0.11372001
1.2687658  1.2095411  1369142800   0.48364156   0.48034030
1.2687658  1.2095411  1369157200   0.45994505  -0.64840633
1.2687658  1.2095411  1369171600  -0.61683160  -0.22492988
1.2687658  1.2095411  1369186000   0.08938824   0.52771223
1.2687658  1.2095411  1369200400   0.29332837  -0.25471732
1.2687658  1.2095411  1369214800  -0.37274101   0.13042043
1.2687658  1.2095411  1369229200   0.50049251   0.46860108
1.2687658  1.2095411  1369243600   0.44104922  -0.66067392
1.2687658  1.2095411  1369258000  -0.62104952  -0.20369765
1.2687658  1.2095411  1369272400   0.10698312   0.52307755
1.2687658  1.2095411  1369286800   0.28069717  -0.26385564
1.2687658  1.2095411  1369301200  -0.37110686   0.14711943
1.2687658  1.2095411  1369315600   0.51699811   0.45628294
1.2687658  1.2095411  1369330000   0.42176816  -0.67233890
1.2687658  1.2095411  1369344400  -0.62457728  -0.18237740
1.2687658  1.2095411  1369358800   0.12434029   0.51785070
1.2687658  1.2095411  1369373200   0.26773134  -0.27249908
1.2687658  1.2095411  1369387600  -0.36885288   0.16379546
1.2687658  1.2095411  1369402000   0.53313780   0.44339779
1.2687658  1.2095411  1369416400   0.40212098  -0.68338937
1.2687658  1.2095411  1369430800  -0.62741363  -0.16099079
1.2687658  1.2095411  1369445200   0.14143944   0.51204264
1.2687658  1.2095411  1369459600   0.25445229  -0.28064120
1.2687658  1.2095411  1369474000  -0.36597869   0.18042566
1.2687658  1.2095411  1369488400   0.54888821   0.42995191
1.2687658  1.2095411  1369502800   0.38212830  -0.69381255
1.2687658  1.2095411  1369517200  -0.62955713  -0.13956228
1.2687658  1.2095411  1369531600   0.15826201   0.50566322
1.2687658  1.2095411  1369546000   0.24087909  -0.28827101
1.2687658  1.2095411  1369560400  -0.36248899   0.19698961
1.2687658  1.2095411  1369574800   0.56423235   0.41596216
1.2687658  1.2095411  1369589200   0.36180636  -0.70358992
1.2687658  1.2095411  1369603600  -0.63100475  -0.11811349
1.2687658  1.2095411  1369618000   0.17478779   0.49872351
1.2687658  1.2095411  1369632400   0.22702986  -0.29537868
1.2687658  1.2095411  1369646800  -0.35838577   0.21346503
1.2687658  1.2095411  1369661200   0.57915372   0.40144283
1.2687658  1.2095411  1369675600   0.34118125  -0.71271873
1.2687658  1.2095411  1369690000  -0.63175470  -0.09666868
1.2687658  1.2095411  1369704400   0.19099617   0.49122950
